num__Administrative,num__Administrative_Duration,num__Informational,num__Informational_Duration,num__ProductRelated,num__ProductRelated_Duration,num__BounceRates,num__ExitRates,num__PageValues,num__SpecialDay,num__OperatingSystems,num__Browser,num__Region,num__TrafficType,num__Month_sin,num__Month_cos,cat__VisitorType_New_Visitor,cat__VisitorType_Other,cat__VisitorType_Returning_Visitor,bool__Weekend,Revenue
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,-0.6287929912970114,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,-1.2397757402907557,-0.7940171892718674,0.3524633792181926,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.42711053476595945,-0.454287810171331,-0.4501370719237803,-0.7316441550919655,-0.31896228875540733,-0.3102395831740537,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.01840018265803205,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,1.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6737925372654169,-0.6121221808816484,-0.4501370719237803,1.2680540610638693,-0.31896228875540733,-0.3102395831740537,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.27013107862994107,0.9242840187703784,-0.4501370719237803,-0.6816517061870888,-0.31896228875540733,-0.3102395831740537,-0.1369798135909032,0.9603238308336979,0.3524633792181926,-0.01840018265803205,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5392387177202582,-0.5578552198767734,-0.4501370719237803,-0.7177573757647205,-0.31896228875540733,4.698324057883255,-0.1369798135909032,-0.20923684923667896,0.7687412525835923,-0.7653211228175031,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,1.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6737925372654169,-0.6287929912970114,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,0.9658161131089493,0.37554349079850946,-0.8963702408780065,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.651366900674557,-0.5740918946216017,-0.4501370719237803,-0.1761724404172322,-0.31896228875540733,-0.3102395831740537,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,0.2305734640617916,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6737925372654169,-0.62097854891481,-0.4501370719237803,1.2680540610638693,-0.31896228875540733,3.6966113296717933,-0.1369798135909032,0.9603238308336979,-0.8963702408780065,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,-0.6287929912970114,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,-0.1369798135909032,-0.20923684923667896,0.3524633792181926,-0.7653211228175031,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,1.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6065156274928376,-0.5475227905221169,-0.4501370719237803,-0.03174978377010282,-0.31896228875540733,-0.3102395831740537,-1.2397757402907557,-0.7940171892718674,2.4338527460451913,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
0.4987906625063099,-0.09604401362788444,-0.39882420493502,-0.24625722697292296,-0.0010234395396238906,-0.03726864557509885,-0.38700079512412755,-0.6919675994016137,-0.31896228875540733,-0.3102395831740537,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836973,-0.5891998165605243,0.654747716825904,1.2680540610638693,-0.31896228875540733,-0.3102395831740537,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836973,-0.5959723332917656,-0.4501370719237803,0.18488419036889256,-0.31896228875540733,0.6914731450374082,-0.1369798135909032,2.1298845109040747,-0.8963702408780065,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.40202911196683494,-0.42621355275790257,0.38514252420524725,-0.24625722697292296,0.29050983614155307,0.19576092073160486,0.5106323124799924,0.202675385475442,2.5856661608870333,1.69318587324887,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,-0.7653211228175031,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6737925372654169,-0.6105592924052081,-0.4501370719237803,1.2680540610638693,-0.31896228875540733,-0.3102395831740537,-1.2397757402907557,-0.7940171892718674,1.185019125948992,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.651366900674557,-0.5881578909095642,-0.4501370719237803,0.5459408211550172,-0.31896228875540733,-0.3102395831740537,-1.2397757402907557,-0.20923684923667896,1.185019125948992,0.47954711078161527,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,1.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5392387177202582,-0.5196512793589321,-0.4501370719237803,-0.3567007449785958,-0.31896228875540733,-0.3102395831740537,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,-0.7653211228175031,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.4943874445385387,-0.533109485666469,0.4337707590759671,0.8347861127858786,-0.31896228875540733,-0.3102395831740537,-1.2397757402907557,-0.7940171892718674,-0.06381449414720712,-0.7653211228175031,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.40468489817509967,-0.4305666362018362,-0.13445571002321216,-0.27933145921607005,-0.31896228875540733,-0.3102395831740537,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,-0.7653211228175031,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,0.4474892922775714,0.45806198212336907,-0.1101725300383758,-0.4573799980022594,-0.31896228875540733,-0.3102395831740537,-0.1369798135909032,-0.20923684923667896,1.6012969993143917,-0.7653211228175031,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5392387177202582,-0.4266594150107355,0.10230532245106187,0.3202804242057646,-0.31896228875540733,-0.3102395831740537,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,-0.01840018265803205,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,1.0,0
-0.10175585380912001,-0.35860204303844495,-0.39882420493502,-0.24625722697292296,-0.6065156274928376,-0.47354606930394383,-0.4501370719237803,-0.27933145921607005,-0.31896228875540733,3.6966113296717933,-0.1369798135909032,-0.20923684923667896,2.0175748726797913,-0.01840018265803205,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.561664354311118,-0.5959723332917656,0.18122567397505174,0.6490998399538549,-0.31896228875540733,2.694898601460331,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5168130811293985,-0.37768890941560684,-0.4501370719237803,-0.41687685372018285,-0.31896228875540733,-0.3102395831740537,-0.1369798135909032,1.5451041708688862,-0.8963702408780065,0.47954711078161527,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.40202911196683494,-0.40931067532803816,-0.39882420493502,-0.24625722697292296,0.31293547273241284,1.4990244155381929,-0.4501370719237803,-0.8594026548830034,-0.31896228875540733,-0.3102395831740537,-0.1369798135909032,-0.20923684923667896,2.0175748726797913,-0.01840018265803205,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.651366900674557,-0.6173318091364494,-0.4501370719237803,0.5459408211550172,-0.31896228875540733,2.694898601460331,-1.2397757402907557,-0.7940171892718674,-0.06381449414720712,-0.5163474760976794,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.3822592615842399,-0.46720768824323733,-0.4501370719237803,-0.7538630236789547,-0.31896228875540733,-0.3102395831740537,-1.2397757402907557,-0.7940171892718674,0.3524633792181926,-0.01840018265803205,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6737925372654169,-0.6110802552306882,-0.4501370719237803,0.18488419036889256,-0.31896228875540733,1.69318587324887,0.9658161131089493,-0.20923684923667896,-0.4800923675126068,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836973,-0.5829482626547633,-0.4501370719237803,0.18488419036889256,-0.31896228875540733,-0.3102395831740537,2.068612039808802,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.22527980544822154,-0.3046238731420239,-0.38317435812372963,-0.7669923639790203,-0.31896228875540733,0.6914731450374082,-0.1369798135909032,1.5451041708688862,-0.8963702408780065,-0.01840018265803205,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.40468489817509967,-0.5129308589102388,-0.07131943322355934,0.3396227402305466,-0.31896228875540733,-0.3102395831740537,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.5163474760976794,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.651366900674557,-0.587115965258604,1.0230426537750306,1.990167300972721,-0.31896228875540733,0.6914731450374082,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.47196180794767895,-0.21158859524240278,-0.4501370719237803,-0.8195096818524867,-0.31896228875540733,-0.3102395831740537,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,-0.6287929912970114,3.9694020830749572,3.4343938024538225,-0.31896228875540733,2.694898601460331,-0.1369798135909032,-0.20923684923667896,-0.06381449414720712,-0.5163474760976794,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,-0.6287929912970114,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,-1.2397757402907557,-0.7940171892718674,-0.06381449414720712,-0.01840018265803205,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,1.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.44953617135681917,-0.49065101538984146,-0.20460712132359443,-0.33263030581464054,-0.31896228875540733,0.6914731450374082,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6737925372654169,-0.6136850693580888,-0.4501370719237803,1.2680540610638693,-0.31896228875540733,4.698324057883255,-0.1369798135909032,0.9603238308336979,0.3524633792181926,-0.5163474760976794,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,1.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836973,-0.5454389392201966,-0.4501370719237803,0.7264691257163808,-0.31896228875540733,-0.3102395831740537,2.068612039808802,-0.20923684923667896,-0.4800923675126068,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836973,-0.5581157012895135,0.654747716825904,-0.3567007449785958,-0.31896228875540733,1.69318587324887,0.9658161131089493,0.37554349079850946,-0.8963702408780065,-0.01840018265803205,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,-0.6287929912970114,3.9694020830749572,3.4343938024538225,-0.31896228875540733,0.6914731450374082,-0.1369798135909032,0.9603238308336979,-0.8963702408780065,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,-0.6287929912970114,3.9694020830749572,3.4343938024538225,-0.31896228875540733,2.694898601460331,0.9658161131089493,-0.20923684923667896,-0.06381449414720712,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
0.4987906625063099,-0.14449892892682906,1.1691092533455145,0.602284968928192,0.08867910682381518,-0.10848571068828268,-0.4501370719237803,-0.5790437392282684,0.7236140324034651,0.6914731450374082,-0.1369798135909032,-0.20923684923667896,0.3524633792181926,-0.7653211228175031,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6289412640836973,-0.5746128574470818,-0.4501370719237803,0.18488419036889256,-0.31896228875540733,1.69318587324887,-0.1369798135909032,2.1298845109040747,1.185019125948992,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.10175585380912001,-0.3698706279916879,-0.39882420493502,-0.24625722697292296,-0.3598336249933801,-0.42994850969379783,-0.19016417785353742,0.11054899339456783,-0.31896228875540733,2.694898601460331,-0.1369798135909032,0.9603238308336979,-0.4800923675126068,-0.7653211228175031,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5840899909019778,-0.5407502737908758,-0.4501370719237803,-0.5372290495399594,-0.31896228875540733,1.69318587324887,-1.2397757402907557,-0.7940171892718674,-0.06381449414720712,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5392387177202582,-0.41999109084459035,0.654747716825904,1.719374833298977,-0.31896228875540733,-0.3102395831740537,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
2.9009767277680294,1.1142959154128278,-0.39882420493502,-0.24625722697292296,0.22323292636897377,0.1805661714814479,-0.2512578099488371,-0.4722388572982609,1.7347922674156198,-0.3102395831740537,-1.2397757402907557,-0.7940171892718674,-0.06381449414720712,-0.5163474760976794,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.40468489817509967,-0.2607327550953261,-0.4501370719237803,-0.7435471304644299,-0.31896228875540733,-0.3102395831740537,-0.1369798135909032,-0.20923684923667896,0.7687412525835923,-0.01840018265803205,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,1.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,-0.6287929912970114,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,-0.1369798135909032,-0.20923684923667896,0.3524633792181926,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
0.19851740434859494,0.03485938156017348,-0.39882420493502,-0.24625722697292296,-0.11315162249392272,-0.21289100230610303,-0.4501370719237803,-0.6243806590387058,0.9095880779058191,3.6966113296717933,-0.1369798135909032,-0.20923684923667896,-0.06381449414720712,-0.7653211228175031,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,1
0.4987906625063099,-0.2121104386462867,-0.39882420493502,-0.24625722697292296,1.2996634827302425,2.9929261001352248,-0.40261513744721694,-0.5730523583956983,-0.31896228875540733,-0.3102395831740537,2.068612039808802,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,-0.6287929912970114,3.9694020830749572,3.4343938024538225,-0.31896228875540733,2.694898601460331,-0.1369798135909032,-0.20923684923667896,0.7687412525835923,-0.7653211228175031,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.3149823518116606,-0.15888452271396805,-0.4501370719237803,-0.7378160786785829,-0.31896228875540733,-0.3102395831740537,-0.1369798135909032,2.714664850939263,-0.4800923675126068,-0.01840018265803205,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,-0.6287929912970114,3.9694020830749572,3.4343938024538225,-0.31896228875540733,0.6914731450374082,0.9658161131089493,-0.20923684923667896,-0.06381449414720712,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,-0.6287929912970114,3.9694020830749572,3.4343938024538225,-0.31896228875540733,-0.3102395831740537,-0.1369798135909032,2.1298845109040747,-0.8963702408780065,-0.5163474760976794,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.27013107862994107,-0.5259665064873416,0.10230532245106187,0.23904268390364128,-0.31896228875540733,-0.3102395831740537,-0.1369798135909032,2.1298845109040747,1.185019125948992,-0.7653211228175031,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6737925372654169,-0.6063915898013674,-0.4501370719237803,1.2680540610638693,-0.31896228875540733,1.69318587324887,-0.1369798135909032,-0.20923684923667896,-0.06381449414720712,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.5392387177202582,-0.40651551907480654,-0.4501370719237803,-0.6274932126523399,-0.31896228875540733,-0.3102395831740537,-0.1369798135909032,0.9603238308336979,-0.06381449414720712,-0.5163474760976794,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.651366900674557,-0.5584630098571989,-0.4501370719237803,0.5459408211550172,-0.31896228875540733,-0.3102395831740537,-0.1369798135909032,0.9603238308336979,-0.06381449414720712,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.3598336249933801,-0.32229319565692244,-0.4501370719237803,-0.3567007449785958,-0.31896228875540733,-0.3102395831740537,-0.1369798135909032,0.9603238308336979,-0.8963702408780065,-0.7653211228175031,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
2.3004302114525994,5.206200828249458,-0.39882420493502,-0.24625722697292296,0.08867910682381518,0.47113752909715706,-0.35406013569317263,-0.5843233908022021,0.2943154146634836,-0.3102395831740537,-0.1369798135909032,2.1298845109040747,-0.8963702408780065,-0.5163474760976794,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,1
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6737925372654169,-0.5891998165605243,-0.4501370719237803,0.18488419036889256,-0.31896228875540733,2.694898601460331,0.9658161131089493,-0.20923684923667896,-0.06381449414720712,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,0.0,0
-0.7023023701245499,-0.46001930761763143,-0.39882420493502,-0.24625722697292296,-0.6962181738562766,-0.6287929912970114,3.9694020830749572,3.4343938024538225,-0.31896228875540733,4.698324057883255,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,-0.2673738293778557,1.288826642839587,0.5527174101038292,0.0,0.0,1.0,1.0,0
